source,root,rel_path,path,selection_hash,visual_hash,split,stim_id
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00730182.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00730182.jpg,10349816473848934,b0c7b0b914dee77cf493f7fbd9beab41b9118037,test,laion:0024c51a6e6a0c66
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00690721.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00690721.jpg,10442341091387875,94ef97a6fcc0a264bf05b89767f121e62baee189,test,laion:00251940ff6029e3
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00883875.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00883875.jpg,10519730201166877,80fbe2aa2013b4c323d3c75d10cd69b6436b257f,test,laion:00255fa38dc6041d
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00781707.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00781707.jpg,10809968416297742,f312abccd46ef80c469688b520800c4699c6c5e0,test,laion:0026679be77c930e
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00326956.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00326956.jpg,10884930879655331,fab8ae1dc47ae20e1c07ccae6aae0981f4650b39,test,laion:0026abc9767c8da3
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00843798.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00843798.jpg,10965716688088136,b9c9af818e2bed66c9ceca94c301a1be5c370ce7,test,laion:0026f542dfe6ac48
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00318671.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00318671.jpg,11138165397613770,2699212f8e5a6156ef432991f125735cd5afc349,test,laion:0027921a37f96cca
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00910696.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00910696.jpg,11358875400834921,5bd2f350b7f6d6d7dddaa3f05999a7f5c18b76aa,test,laion:00285ad645508f69
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00831460.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00831460.jpg,12051141642489206,6dbd125e86afe855d3a5e4a1f349418db087c611,test,laion:002ad07310bd0d76
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00300819.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00300819.jpg,12112836078812516,a396854fd61b777d66d5ba04a0ae62d35dddb2ec,test,laion:002b088f6bb33d64
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00115730.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00115730.jpg,12235549664040713,ec876ee5ee93eb2d5c4659d7e661944405a7740a,test,laion:002b782ae75b5709
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00851429.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00851429.jpg,12328850756204573,805f8e1e616292f322cce98dbf38437590c4bd71,test,laion:002bcd0641cff81d
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00733594.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00733594.jpg,12414737542418785,ddb6d7756f2c67afabad8b1fca48381528e23492,test,laion:002c1b2355321161
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00515555.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00515555.jpg,12649204126350181,802a9ed95f19973e5640b0e84f5f91ab6feddaf5,test,laion:002cf06256a47b65
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00625848.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00625848.jpg,12903550065362550,f1c766cd2414bcc9f2859c6dbb41b1cb531cf0d7,test,laion:002dd7b5ddfcc676
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00513429.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00513429.jpg,12930558472384347,b32e9b8e2dbfb44cc0b9f2561134851b5e5a61a5,test,laion:002df046407e6f5b
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00336790.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00336790.jpg,12977911160000845,6587ebe01054f4b19d0e9f0578d7150fc392c6a5,test,laion:002e1b57689e514d
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00608428.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00608428.jpg,13013407917755988,ba1023225cf008161b9edd6975a7e06bcc1a1b6a,test,laion:002e3ba024414e54
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00562707.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00562707.jpg,13097028865970403,80e3167dce671d1473c9ade6bb37b862da7d5533,test,laion:002e87ada92b50e3
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00234503.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00234503.jpg,13145261035035950,cb696a49d1decc636a4787173303692e8f68b232,test,laion:002eb38b96791d2e
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00172150.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00172150.jpg,13244066069946836,435774754271cfe3ed083daaa6eaf65d02faacf0,test,laion:002f0d686d7b21d4
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00552261.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00552261.jpg,13334589589762754,75d3f5c85359598cbaca51fd25a2824cbfe7a11a,test,laion:002f5fbd13b932c2
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00250395.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00250395.jpg,13349685240860349,41192f1ad733fe5b920b27c7c785ad04bae3a157,test,laion:002f6d77cea50ebd
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00532415.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00532415.jpg,13577761959228346,9714851f9d5fa886d81059003991ce7f5066d738,test,laion:00303ce70e6cb3ba
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00768707.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00768707.jpg,13604908421131265,b44d98d0ddc4f847cfb82708dda52c42c51a1615,test,laion:0030559795a4ac01
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00376442.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00376442.jpg,13609862356797435,5e4ead825347d90a54797b2b18ede00804b169fd,test,laion:00305a19033807fb
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00497552.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00497552.jpg,13626823402854017,090ef366fddc369a6ec25bbdd67aa6216a82b832,test,laion:0030698610581681
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00773996.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00773996.jpg,13710998797508875,96041543c9baffd9bb3d27c2f8cb58c2719cbad3,test,laion:0030b614acd7610b
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00702594.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00702594.jpg,13879145502938852,89cf6ef81e53689e0a3e8a4bd7c11d3cf08e65a9,test,laion:00314f02617d16e4
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00642538.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00642538.jpg,14303688809301205,cfd67dddd5ce0df0367409764d7d9c390e193208,test,laion:0032d1211274c4d5
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00367515.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00367515.jpg,14328774644955310,29d98b933806890df646acf8c9183a8616abb761,test,laion:0032e7f1d2c778ae
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00429183.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00429183.jpg,14353462589413499,2f9d0f0a68c9b023b0389fc1f5061b42a6ed9fc4,test,laion:0032fe65eef0587b
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00923815.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00923815.jpg,14483675455106243,a924c8373aaa78707e746d3af79d5f6be5351cc0,test,laion:003374d37a8b2cc3
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00997583.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00997583.jpg,14518785392593985,6550dd4a13507fe91b7237b579ef0b420297d706,test,laion:003394c225e54c41
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00833329.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00833329.jpg,14952526914469620,74e0d40c9f01f5e055d0ad89ef2dd70aacb9d447,test,laion:00351f3e773b3ef4
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00098295.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00098295.jpg,14961456350838581,15f88f755a07f51f5623a5b91fc76cfba93f769d,test,laion:0035275d831d3f35
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00618659.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00618659.jpg,15230688032362764,5caaffb5f8c7776d25118d5d4fbe03620b62f0a3,test,laion:00361c3ae5da910c
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00503098.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00503098.jpg,15319095728131934,cf332a0d75c1f07dc432ff2e7694c082e17a247e,test,laion:00366ca2eb27cf5e
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00572874.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00572874.jpg,15452032952087075,bdcc89e614e848df9ec0e2004e5199f71bebe776,test,laion:0036e58ac72ab223
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00521418.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00521418.jpg,15775527527185356,871543a30d5b980aa37d1cdecefcf27bd430800a,test,laion:00380bc23a66fbcc
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00044435.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00044435.jpg,15965767613629678,af5af23f497bf641f18f7a386de555dae3e844b0,test,laion:0038b8c7f32d44ee
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00138155.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00138155.jpg,16256924949315838,91f1bc1e6a5e8cb953812926dd82d30648d1c119,test,laion:0039c1964cbe80fe
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00656285.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00656285.jpg,16417889897853674,bebcc91fc73e79422e7a6d6d918c4665bc8e12e5,test,laion:003a53fbdf52b2ea
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00365245.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00365245.jpg,16463431738729610,f94ad8e13399f4e63da523e537c734c6f98f2df2,test,laion:003a7d676892248a
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00666216.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00666216.jpg,16791287626740956,a1d4d9ab3ff35fd25d59a0c19496868f5a43a93f,test,laion:003ba7964e5034dc
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00131827.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00131827.jpg,17089769110294497,a04b2bf2c2a828f215979b8dd647e2158d6b1cf0,test,laion:003cb70df11ccfe1
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00331021.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00331021.jpg,17256932797049496,f6d75a72a765d0e708d200b744a380dbac22cc1c,test,laion:003d4f16c547ea98
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00094558.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00094558.jpg,17347997171525195,3089e8af7baf2f91a71b3245571577bfae9e21e0,test,laion:003da1e958f9264b
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00905399.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00905399.jpg,17577893000042350,cb1bca0d8ca50c6c2a68253ec0166140ebb25d1c,test,laion:003e7300242ad76e
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00027871.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00027871.jpg,17582250741588272,114c95dea3c98ec538042570311e0cfe9381fdca,test,laion:003e76f6c1cde130
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00203208.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00203208.jpg,17588580824675079,eda9dcd9e6adfb535362d8c7b41e0f74c006babe,test,laion:003e7cb898287307
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00009718.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00009718.jpg,17654461424679128,d56bff3a1e4350b002d49e58f87a3680b7cef1cc,test,laion:003eb8a39deb38d8
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00988096.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00988096.jpg,17878442408189311,bf3c9fc105dad5967a35366b2031b6e90062e99e,test,laion:003f845940e09d7f
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00548854.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00548854.jpg,17882884920754330,9dc63213015141460331fb9cb5367696ff32395c,test,laion:003f88639b42c09a
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00760911.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00760911.jpg,18043767048008481,9a386d233cf6950eba7d468a589ad4252cceca78,test,laion:00401ab5e54e7321
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00134203.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00134203.jpg,18118824449919343,fd51628efeb5b10947ced8d092631f3ad4dbe0c0,test,laion:00405ef98f15c96f
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00012737.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00012737.jpg,18450398828450735,262d964fd6d8c49c662835284eafafa36a62e62f,test,laion:00418c8a3c2253af
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00979444.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00979444.jpg,18556710697503526,91dc9e39a9e1e6093a1be0a12e5e3b14f23684d6,test,laion:0041ed3ae5530b26
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00872268.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00872268.jpg,18577852442748114,913c714cb7111e8f5fbb3c9f88e23222943bb2f0,test,laion:00420075578a24d2
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00058924.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00058924.jpg,18960278044617298,85557534b4cb5fadbb924e28e2274b6c0119c360,test,laion:00435c45bdb12a52
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00709564.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00709564.jpg,19085959302282468,6e7fa247108d6234be54219a4e758c1c729eadb2,test,laion:0043ce943068fce4
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00268835.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00268835.jpg,19183166142566091,01ed1c44732e63e30a2434a84b769956eeb0972c,test,laion:004426fceb984ecb
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00201909.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00201909.jpg,19290775916648301,a26cc261eb6c01aa59a2720354731067973cf04b,test,laion:004488dbc5f4176d
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00245159.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00245159.jpg,19705407959574640,fdfcd04e4d04931a9fe5c3b3bc8ffb55e9968ef8,test,laion:004601f6d195a870
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00000832.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00000832.jpg,19760162612606856,8330be9e20f0c29c058af61143b0bb9cebcc9160,test,laion:004633c3613a7788
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00828801.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00828801.jpg,19819295516733750,fc30b8e07a7419acb9c1a213adfe67d429a04016,test,laion:0046698b54f93136
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00666949.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00666949.jpg,19968788285918973,8e5876401d3fd386b66abd703a136250cd675572,test,laion:0046f181d4608efd
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00250845.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00250845.jpg,20005983964533960,ec4c430b46330626716a668eb34cc8891ef57104,test,laion:004713561f9694c8
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00321264.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00321264.jpg,20095155392594942,a9c4ae5429c0387d0a338190102a05cced7630a9,test,laion:0047646ff6e1c3fe
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00040249.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00040249.jpg,20105701094653144,53267bb81b48ce4620da13f3ac7263ae02231a13,test,laion:00476e0753b4fcd8
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00837385.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00837385.jpg,20497262028962909,cc4988b8cb62b63ee7c817aadb52bab421d02348,test,laion:0048d226b61abc5d
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00138726.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00138726.jpg,20648587243944938,ea98bd4b21c387276fa924646b19a5f388d7f1c0,test,laion:00495bc7dbc9fbea
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00369397.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00369397.jpg,20703838979316161,05faace8348079f0fd72fd9f43c63fadcf8bb54e,test,laion:00498e0827d959c1
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00445326.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00445326.jpg,21211539798301063,05529ce3a0c92acdded1a5f6174e35121507562d,test,laion:004b5bc876d11987
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00598316.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00598316.jpg,21340234200495521,42d48fd8b6a5ba7218e59819ffbf5b0775a3f11e,test,laion:004bd0d476f1b5a1
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00554291.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00554291.jpg,21907925310415979,8ca158f01bc149a01bc75bd403f29091cbc97a3f,test,laion:004dd52459e4a46b
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00868645.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00868645.jpg,22185024968065127,fe5a02761592e3d76a48f0c540c9ffeaa799cbdb,test,laion:004ed129a48e0067
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00332158.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00332158.jpg,22279768998577804,1cbc11efc099b327b36c97a638f2dff36c16dff1,test,laion:004f2754f4d6868c
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00871299.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00871299.jpg,22302216136862420,9accb632885237006ca2e1b3ec5c40a60dcb1473,test,laion:004f3bbf568aaad4
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00802530.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00802530.jpg,22308458452381102,27c794b14861fd99e749129fa2fd6e98a66d30dd,test,laion:004f416cbd8a6dae
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00648146.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00648146.jpg,22312914366865501,92b8462699db1ce8a7b9786a3ac7505c233a93e3,test,laion:004f457a36bda05d
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00840276.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00840276.jpg,22409264802909094,d9abba0997b28fe23cebb99b8fdd1efbfd7a25f4,test,laion:004f9d1b8c414ba6
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00298708.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00298708.jpg,22648369566359660,618f43f7722e7962264d73817c4a0e91c1ddadc9,test,laion:0050769276bea06c
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00606574.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00606574.jpg,22703903353865719,b13f87acd4615fa7a94469ed8305221db436876c,test,laion:0050a9146e6c05f7
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00151066.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00151066.jpg,22902236422440255,428a86ac3ac2cff98ecd201e9e29d6cab6879d88,test,laion:00515d767285853f
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00180713.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00180713.jpg,23202118609064485,e4cfa6220aebcff74b3471f87d0ef24a3e765e2d,test,laion:00526e3435bad225
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00125079.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00125079.jpg,23208465962772038,459930e0abbff992f49cae7a6f70bec77fb52495,test,laion:005273fa117e2646
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00190794.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00190794.jpg,23292189325739124,1e80d420ce72098f66f726362132c2d6df69a3f4,test,laion:0052c01f6ecd4474
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00448903.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00448903.jpg,23375015763807592,4077f427827fa728418ae8d30ae28a5a0dc05a6e,test,laion:00530b73f7388d68
