image,image_duration,label,n_workers,n_responses,n_correct,correct_rate,n_wrong,wrong_rate
ILSVRC2012_val_00014373.JPEG,50,lemon,7,7,5,0.7142857142857143,2,0.2857142857142857
ILSVRC2012_val_00014373.JPEG,100,lemon,7,7,7,1.0,0,0.0
ILSVRC2012_val_00014373.JPEG,150,lemon,7,7,7,1.0,0,0.0
ILSVRC2012_val_00014373.JPEG,250,lemon,7,7,6,0.8571428571428571,1,0.1428571428571429
ILSVRC2012_val_00014373.JPEG,10000,lemon,7,7,7,1.0,0,0.0
ILSVRC2012_val_00014379.JPEG,17,power drill,7,7,0,0.0,7,1.0
ILSVRC2012_val_00014379.JPEG,50,power drill,7,7,0,0.0,7,1.0
ILSVRC2012_val_00014379.JPEG,100,power drill,7,7,0,0.0,7,1.0
ILSVRC2012_val_00014379.JPEG,150,power drill,7,7,3,0.42857142857142855,4,0.5714285714285714
ILSVRC2012_val_00014379.JPEG,250,power drill,7,7,3,0.42857142857142855,4,0.5714285714285714
ILSVRC2012_val_00014379.JPEG,10000,power drill,7,7,7,1.0,0,0.0
ILSVRC2012_val_00014424.JPEG,17,computer mouse,7,7,0,0.0,7,1.0
ILSVRC2012_val_00014424.JPEG,50,computer mouse,7,7,0,0.0,7,1.0
ILSVRC2012_val_00014424.JPEG,100,computer mouse,7,7,4,0.5714285714285714,3,0.4285714285714286
ILSVRC2012_val_00014424.JPEG,150,computer mouse,7,7,1,0.14285714285714285,6,0.8571428571428572
ILSVRC2012_val_00014424.JPEG,250,computer mouse,7,7,3,0.42857142857142855,4,0.5714285714285714
ILSVRC2012_val_00014424.JPEG,10000,computer mouse,7,7,5,0.7142857142857143,2,0.2857142857142857
ILSVRC2012_val_00014470.JPEG,17,pillow,7,7,2,0.2857142857142857,5,0.7142857142857143
ILSVRC2012_val_00014470.JPEG,50,pillow,7,7,5,0.7142857142857143,2,0.2857142857142857
ILSVRC2012_val_00014470.JPEG,100,pillow,7,7,4,0.5714285714285714,3,0.4285714285714286
ILSVRC2012_val_00014470.JPEG,150,pillow,7,7,7,1.0,0,0.0
ILSVRC2012_val_00014470.JPEG,250,pillow,7,7,7,1.0,0,0.0
ILSVRC2012_val_00014470.JPEG,10000,pillow,7,7,7,1.0,0,0.0
ILSVRC2012_val_00014473.JPEG,17,ruler,7,7,0,0.0,7,1.0
ILSVRC2012_val_00014473.JPEG,50,ruler,7,7,4,0.5714285714285714,3,0.4285714285714286
ILSVRC2012_val_00014473.JPEG,100,ruler,7,7,3,0.42857142857142855,4,0.5714285714285714
ILSVRC2012_val_00014473.JPEG,150,ruler,7,7,4,0.5714285714285714,3,0.4285714285714286
ILSVRC2012_val_00014473.JPEG,250,ruler,7,7,4,0.5714285714285714,3,0.4285714285714286
ILSVRC2012_val_00014473.JPEG,10000,ruler,7,7,7,1.0,0,0.0
ILSVRC2012_val_00014495.JPEG,17,strainer,7,7,1,0.14285714285714285,6,0.8571428571428572
ILSVRC2012_val_00014495.JPEG,50,strainer,7,7,3,0.42857142857142855,4,0.5714285714285714
ILSVRC2012_val_00014495.JPEG,100,strainer,7,7,3,0.42857142857142855,4,0.5714285714285714
ILSVRC2012_val_00014495.JPEG,150,strainer,7,7,5,0.7142857142857143,2,0.2857142857142857
ILSVRC2012_val_00014495.JPEG,250,strainer,7,7,4,0.5714285714285714,3,0.4285714285714286
ILSVRC2012_val_00014495.JPEG,10000,strainer,7,7,6,0.8571428571428571,1,0.1428571428571429
ILSVRC2012_val_00014528.JPEG,17,cleaver,7,7,1,0.14285714285714285,6,0.8571428571428572
ILSVRC2012_val_00014528.JPEG,50,cleaver,7,7,4,0.5714285714285714,3,0.4285714285714286
ILSVRC2012_val_00014528.JPEG,100,cleaver,7,7,1,0.14285714285714285,6,0.8571428571428572
ILSVRC2012_val_00014528.JPEG,150,cleaver,7,7,5,0.7142857142857143,2,0.2857142857142857
ILSVRC2012_val_00014528.JPEG,250,cleaver,7,7,6,0.8571428571428571,1,0.1428571428571429
ILSVRC2012_val_00014528.JPEG,10000,cleaver,7,7,7,1.0,0,0.0
ILSVRC2012_val_00014534.JPEG,17,pill bottle,7,7,3,0.42857142857142855,4,0.5714285714285714
ILSVRC2012_val_00014534.JPEG,50,pill bottle,7,7,2,0.2857142857142857,5,0.7142857142857143
ILSVRC2012_val_00014534.JPEG,100,pill bottle,7,7,2,0.2857142857142857,5,0.7142857142857143
ILSVRC2012_val_00014534.JPEG,150,pill bottle,7,7,2,0.2857142857142857,5,0.7142857142857143
ILSVRC2012_val_00014534.JPEG,250,pill bottle,7,7,5,0.7142857142857143,2,0.2857142857142857
ILSVRC2012_val_00014534.JPEG,10000,pill bottle,7,7,3,0.42857142857142855,4,0.5714285714285714
ILSVRC2012_val_00014536.JPEG,17,salt shaker,7,7,1,0.14285714285714285,6,0.8571428571428572
ILSVRC2012_val_00014536.JPEG,50,salt shaker,7,7,0,0.0,7,1.0
ILSVRC2012_val_00014536.JPEG,100,salt shaker,7,7,1,0.14285714285714285,6,0.8571428571428572
ILSVRC2012_val_00014536.JPEG,150,salt shaker,7,7,1,0.14285714285714285,6,0.8571428571428572
ILSVRC2012_val_00014536.JPEG,250,salt shaker,7,7,1,0.14285714285714285,6,0.8571428571428572
ILSVRC2012_val_00014536.JPEG,10000,salt shaker,7,7,7,1.0,0,0.0
ILSVRC2012_val_00014562.JPEG,17,mobile phone,7,7,3,0.42857142857142855,4,0.5714285714285714
ILSVRC2012_val_00014562.JPEG,50,mobile phone,7,7,5,0.7142857142857143,2,0.2857142857142857
ILSVRC2012_val_00014562.JPEG,100,mobile phone,7,7,7,1.0,0,0.0
ILSVRC2012_val_00014562.JPEG,150,mobile phone,7,7,7,1.0,0,0.0
ILSVRC2012_val_00014562.JPEG,250,mobile phone,7,7,6,0.8571428571428571,1,0.1428571428571429
ILSVRC2012_val_00014562.JPEG,10000,mobile phone,7,7,5,0.7142857142857143,2,0.2857142857142857
ILSVRC2012_val_00014579.JPEG,17,printer,7,7,2,0.2857142857142857,5,0.7142857142857143
ILSVRC2012_val_00014579.JPEG,50,printer,7,7,4,0.5714285714285714,3,0.4285714285714286
ILSVRC2012_val_00014579.JPEG,100,printer,7,7,4,0.5714285714285714,3,0.4285714285714286
ILSVRC2012_val_00014579.JPEG,150,printer,7,7,5,0.7142857142857143,2,0.2857142857142857
ILSVRC2012_val_00014579.JPEG,250,printer,7,7,5,0.7142857142857143,2,0.2857142857142857
ILSVRC2012_val_00014579.JPEG,10000,printer,7,7,6,0.8571428571428571,1,0.1428571428571429
ILSVRC2012_val_00014596.JPEG,17,umbrella,7,7,2,0.2857142857142857,5,0.7142857142857143
ILSVRC2012_val_00014596.JPEG,50,umbrella,7,7,1,0.14285714285714285,6,0.8571428571428572
ILSVRC2012_val_00014596.JPEG,100,umbrella,7,7,4,0.5714285714285714,3,0.4285714285714286
ILSVRC2012_val_00014596.JPEG,150,umbrella,7,7,6,0.8571428571428571,1,0.1428571428571429
ILSVRC2012_val_00014596.JPEG,250,umbrella,7,7,7,1.0,0,0.0
ILSVRC2012_val_00014596.JPEG,10000,umbrella,7,7,7,1.0,0,0.0
ILSVRC2012_val_00014608.JPEG,17,cleaver,7,7,1,0.14285714285714285,6,0.8571428571428572
ILSVRC2012_val_00014608.JPEG,50,cleaver,7,7,2,0.2857142857142857,5,0.7142857142857143
ILSVRC2012_val_00014608.JPEG,100,cleaver,7,7,0,0.0,7,1.0
ILSVRC2012_val_00014608.JPEG,150,cleaver,7,7,4,0.5714285714285714,3,0.4285714285714286
ILSVRC2012_val_00014608.JPEG,250,cleaver,7,7,2,0.2857142857142857,5,0.7142857142857143
ILSVRC2012_val_00014608.JPEG,10000,cleaver,7,7,6,0.8571428571428571,1,0.1428571428571429
ILSVRC2012_val_00014615.JPEG,17,umbrella,7,7,1,0.14285714285714285,6,0.8571428571428572
ILSVRC2012_val_00014615.JPEG,50,umbrella,7,7,6,0.8571428571428571,1,0.1428571428571429
ILSVRC2012_val_00014615.JPEG,100,umbrella,7,7,7,1.0,0,0.0
ILSVRC2012_val_00014615.JPEG,150,umbrella,7,7,7,1.0,0,0.0
ILSVRC2012_val_00014615.JPEG,250,umbrella,7,7,7,1.0,0,0.0
ILSVRC2012_val_00014615.JPEG,10000,umbrella,7,7,6,0.8571428571428571,1,0.1428571428571429
ILSVRC2012_val_00014624.JPEG,17,T-shirt,7,7,0,0.0,7,1.0
ILSVRC2012_val_00014624.JPEG,50,T-shirt,7,7,7,1.0,0,0.0
ILSVRC2012_val_00014624.JPEG,100,T-shirt,7,7,7,1.0,0,0.0
ILSVRC2012_val_00014624.JPEG,150,T-shirt,7,7,7,1.0,0,0.0
ILSVRC2012_val_00014624.JPEG,250,T-shirt,7,7,7,1.0,0,0.0
ILSVRC2012_val_00014624.JPEG,10000,T-shirt,7,7,7,1.0,0,0.0
ILSVRC2012_val_00014634.JPEG,17,racket,7,7,3,0.42857142857142855,4,0.5714285714285714
ILSVRC2012_val_00014634.JPEG,50,racket,7,7,5,0.7142857142857143,2,0.2857142857142857
ILSVRC2012_val_00014634.JPEG,100,racket,7,7,3,0.42857142857142855,4,0.5714285714285714
ILSVRC2012_val_00014634.JPEG,150,racket,7,7,7,1.0,0,0.0
ILSVRC2012_val_00014634.JPEG,250,racket,7,7,5,0.7142857142857143,2,0.2857142857142857
ILSVRC2012_val_00014634.JPEG,10000,racket,7,7,7,1.0,0,0.0
ILSVRC2012_val_00014695.JPEG,17,doormat,7,7,1,0.14285714285714285,6,0.8571428571428572
ILSVRC2012_val_00014695.JPEG,50,doormat,7,7,5,0.7142857142857143,2,0.2857142857142857
ILSVRC2012_val_00014695.JPEG,100,doormat,7,7,4,0.5714285714285714,3,0.4285714285714286
ILSVRC2012_val_00014695.JPEG,150,doormat,7,7,4,0.5714285714285714,3,0.4285714285714286
ILSVRC2012_val_00014695.JPEG,250,doormat,7,7,5,0.7142857142857143,2,0.2857142857142857
ILSVRC2012_val_00014695.JPEG,10000,doormat,7,7,7,1.0,0,0.0
ILSVRC2012_val_00014725.JPEG,17,padlock,7,7,0,0.0,7,1.0
ILSVRC2012_val_00014725.JPEG,50,padlock,7,7,5,0.7142857142857143,2,0.2857142857142857
ILSVRC2012_val_00014725.JPEG,100,padlock,7,7,6,0.8571428571428571,1,0.1428571428571429
ILSVRC2012_val_00014725.JPEG,150,padlock,7,7,5,0.7142857142857143,2,0.2857142857142857
ILSVRC2012_val_00014725.JPEG,250,padlock,7,7,7,1.0,0,0.0
ILSVRC2012_val_00014725.JPEG,10000,padlock,7,7,7,1.0,0,0.0
ILSVRC2012_val_00014737.JPEG,17,space heater,7,7,0,0.0,7,1.0
ILSVRC2012_val_00014737.JPEG,50,space heater,7,7,2,0.2857142857142857,5,0.7142857142857143
ILSVRC2012_val_00014737.JPEG,100,space heater,7,7,2,0.2857142857142857,5,0.7142857142857143
ILSVRC2012_val_00014737.JPEG,150,space heater,7,7,4,0.5714285714285714,3,0.4285714285714286
ILSVRC2012_val_00014737.JPEG,250,space heater,7,7,4,0.5714285714285714,3,0.4285714285714286
ILSVRC2012_val_00014737.JPEG,10000,space heater,7,7,6,0.8571428571428571,1,0.1428571428571429
ILSVRC2012_val_00014760.JPEG,17,whistle,7,7,0,0.0,7,1.0
ILSVRC2012_val_00014760.JPEG,50,whistle,7,7,1,0.14285714285714285,6,0.8571428571428572
ILSVRC2012_val_00014760.JPEG,100,whistle,7,7,1,0.14285714285714285,6,0.8571428571428572
ILSVRC2012_val_00014760.JPEG,150,whistle,7,7,3,0.42857142857142855,4,0.5714285714285714
ILSVRC2012_val_00014760.JPEG,250,whistle,7,7,1,0.14285714285714285,6,0.8571428571428572
ILSVRC2012_val_00014760.JPEG,10000,whistle,7,7,5,0.7142857142857143,2,0.2857142857142857
ILSVRC2012_val_00014772.JPEG,17,umbrella,7,7,4,0.5714285714285714,3,0.4285714285714286
ILSVRC2012_val_00014772.JPEG,50,umbrella,7,7,5,0.7142857142857143,2,0.2857142857142857
ILSVRC2012_val_00014772.JPEG,100,umbrella,7,7,7,1.0,0,0.0
ILSVRC2012_val_00014772.JPEG,150,umbrella,7,7,7,1.0,0,0.0
ILSVRC2012_val_00014772.JPEG,250,umbrella,7,7,7,1.0,0,0.0
ILSVRC2012_val_00014772.JPEG,10000,umbrella,7,7,7,1.0,0,0.0
ILSVRC2012_val_00014862.JPEG,17,wallet,7,7,0,0.0,7,1.0
ILSVRC2012_val_00014862.JPEG,50,wallet,7,7,0,0.0,7,1.0
ILSVRC2012_val_00014862.JPEG,100,wallet,7,7,1,0.14285714285714285,6,0.8571428571428572
ILSVRC2012_val_00014862.JPEG,150,wallet,7,7,1,0.14285714285714285,6,0.8571428571428572
ILSVRC2012_val_00014862.JPEG,250,wallet,7,7,2,0.2857142857142857,5,0.7142857142857143
ILSVRC2012_val_00014862.JPEG,10000,wallet,7,7,4,0.5714285714285714,3,0.4285714285714286
ILSVRC2012_val_00014908.JPEG,17,speaker,7,7,0,0.0,7,1.0
ILSVRC2012_val_00014908.JPEG,50,speaker,7,7,3,0.42857142857142855,4,0.5714285714285714
ILSVRC2012_val_00014908.JPEG,100,speaker,7,7,5,0.7142857142857143,2,0.2857142857142857
ILSVRC2012_val_00014908.JPEG,150,speaker,7,7,5,0.7142857142857143,2,0.2857142857142857
ILSVRC2012_val_00014908.JPEG,250,speaker,7,7,5,0.7142857142857143,2,0.2857142857142857
ILSVRC2012_val_00014908.JPEG,10000,speaker,7,7,6,0.8571428571428571,1,0.1428571428571429
ILSVRC2012_val_00014929.JPEG,17,lemon,7,7,2,0.2857142857142857,5,0.7142857142857143
ILSVRC2012_val_00014929.JPEG,50,lemon,7,7,6,0.8571428571428571,1,0.1428571428571429
ILSVRC2012_val_00014929.JPEG,100,lemon,7,7,6,0.8571428571428571,1,0.1428571428571429
ILSVRC2012_val_00014929.JPEG,150,lemon,7,7,6,0.8571428571428571,1,0.1428571428571429
ILSVRC2012_val_00014929.JPEG,250,lemon,7,7,5,0.7142857142857143,2,0.2857142857142857
ILSVRC2012_val_00014929.JPEG,10000,lemon,7,7,7,1.0,0,0.0
ILSVRC2012_val_00014936.JPEG,17,pillow,7,7,1,0.14285714285714285,6,0.8571428571428572
ILSVRC2012_val_00014936.JPEG,50,pillow,7,7,5,0.7142857142857143,2,0.2857142857142857
ILSVRC2012_val_00014936.JPEG,100,pillow,7,7,6,0.8571428571428571,1,0.1428571428571429
ILSVRC2012_val_00014936.JPEG,150,pillow,7,7,5,0.7142857142857143,2,0.2857142857142857
ILSVRC2012_val_00014936.JPEG,250,pillow,7,7,7,1.0,0,0.0
ILSVRC2012_val_00014936.JPEG,10000,pillow,7,7,6,0.8571428571428571,1,0.1428571428571429
ILSVRC2012_val_00014954.JPEG,17,printer,7,7,0,0.0,7,1.0
ILSVRC2012_val_00014954.JPEG,50,printer,7,7,3,0.42857142857142855,4,0.5714285714285714
ILSVRC2012_val_00014954.JPEG,100,printer,7,7,2,0.2857142857142857,5,0.7142857142857143
ILSVRC2012_val_00014954.JPEG,150,printer,7,7,4,0.5714285714285714,3,0.4285714285714286
ILSVRC2012_val_00014954.JPEG,250,printer,7,7,2,0.2857142857142857,5,0.7142857142857143
ILSVRC2012_val_00014954.JPEG,10000,printer,7,7,7,1.0,0,0.0
ILSVRC2012_val_00014960.JPEG,17,cleaver,7,7,1,0.14285714285714285,6,0.8571428571428572
ILSVRC2012_val_00014960.JPEG,50,cleaver,7,7,1,0.14285714285714285,6,0.8571428571428572
ILSVRC2012_val_00014960.JPEG,100,cleaver,7,7,1,0.14285714285714285,6,0.8571428571428572
ILSVRC2012_val_00014960.JPEG,150,cleaver,7,7,1,0.14285714285714285,6,0.8571428571428572
ILSVRC2012_val_00014960.JPEG,250,cleaver,7,7,2,0.2857142857142857,5,0.7142857142857143
ILSVRC2012_val_00014960.JPEG,10000,cleaver,7,7,7,1.0,0,0.0
ILSVRC2012_val_00014969.JPEG,17,padlock,7,7,4,0.5714285714285714,3,0.4285714285714286
ILSVRC2012_val_00014969.JPEG,50,padlock,7,7,6,0.8571428571428571,1,0.1428571428571429
ILSVRC2012_val_00014969.JPEG,100,padlock,7,7,7,1.0,0,0.0
ILSVRC2012_val_00014969.JPEG,150,padlock,7,7,7,1.0,0,0.0
ILSVRC2012_val_00014969.JPEG,250,padlock,7,7,7,1.0,0,0.0
ILSVRC2012_val_00014969.JPEG,10000,padlock,7,7,7,1.0,0,0.0
ILSVRC2012_val_00014996.JPEG,17,paper towel,7,7,2,0.2857142857142857,5,0.7142857142857143
ILSVRC2012_val_00014996.JPEG,50,paper towel,7,7,1,0.14285714285714285,6,0.8571428571428572
ILSVRC2012_val_00014996.JPEG,100,paper towel,7,7,2,0.2857142857142857,5,0.7142857142857143
ILSVRC2012_val_00014996.JPEG,150,paper towel,7,7,5,0.7142857142857143,2,0.2857142857142857
ILSVRC2012_val_00014996.JPEG,250,paper towel,7,7,5,0.7142857142857143,2,0.2857142857142857
ILSVRC2012_val_00014996.JPEG,10000,paper towel,7,7,5,0.7142857142857143,2,0.2857142857142857
ILSVRC2012_val_00015016.JPEG,17,plunger,7,7,2,0.2857142857142857,5,0.7142857142857143
ILSVRC2012_val_00015016.JPEG,50,plunger,7,7,4,0.5714285714285714,3,0.4285714285714286
ILSVRC2012_val_00015016.JPEG,100,plunger,7,7,6,0.8571428571428571,1,0.1428571428571429
ILSVRC2012_val_00015016.JPEG,150,plunger,7,7,6,0.8571428571428571,1,0.1428571428571429
ILSVRC2012_val_00015016.JPEG,250,plunger,7,7,4,0.5714285714285714,3,0.4285714285714286
ILSVRC2012_val_00015016.JPEG,10000,plunger,7,7,6,0.8571428571428571,1,0.1428571428571429
ILSVRC2012_val_00015058.JPEG,17,plunger,7,7,1,0.14285714285714285,6,0.8571428571428572
ILSVRC2012_val_00015058.JPEG,50,plunger,7,7,1,0.14285714285714285,6,0.8571428571428572
ILSVRC2012_val_00015058.JPEG,100,plunger,7,7,1,0.14285714285714285,6,0.8571428571428572
ILSVRC2012_val_00015058.JPEG,150,plunger,7,7,3,0.42857142857142855,4,0.5714285714285714
ILSVRC2012_val_00015058.JPEG,250,plunger,7,7,2,0.2857142857142857,5,0.7142857142857143
ILSVRC2012_val_00015058.JPEG,10000,plunger,7,7,5,0.7142857142857143,2,0.2857142857142857
ILSVRC2012_val_00015083.JPEG,17,sandal,7,7,3,0.42857142857142855,4,0.5714285714285714
ILSVRC2012_val_00015083.JPEG,50,sandal,7,7,7,1.0,0,0.0
ILSVRC2012_val_00015083.JPEG,100,sandal,7,7,7,1.0,0,0.0
ILSVRC2012_val_00015083.JPEG,150,sandal,7,7,7,1.0,0,0.0
ILSVRC2012_val_00015083.JPEG,250,sandal,7,7,7,1.0,0,0.0
ILSVRC2012_val_00015083.JPEG,10000,sandal,7,7,7,1.0,0,0.0
ILSVRC2012_val_00015090.JPEG,17,teddy bear,7,7,4,0.5714285714285714,3,0.4285714285714286
ILSVRC2012_val_00015090.JPEG,50,teddy bear,7,7,7,1.0,0,0.0
ILSVRC2012_val_00015090.JPEG,100,teddy bear,7,7,6,0.8571428571428571,1,0.1428571428571429
ILSVRC2012_val_00015090.JPEG,150,teddy bear,7,7,6,0.8571428571428571,1,0.1428571428571429
ILSVRC2012_val_00015090.JPEG,250,teddy bear,7,7,5,0.7142857142857143,2,0.2857142857142857
ILSVRC2012_val_00015090.JPEG,10000,teddy bear,7,7,7,1.0,0,0.0
ILSVRC2012_val_00015097.JPEG,17,speaker,7,7,2,0.2857142857142857,5,0.7142857142857143
ILSVRC2012_val_00015097.JPEG,50,speaker,7,7,5,0.7142857142857143,2,0.2857142857142857
ILSVRC2012_val_00015097.JPEG,100,speaker,7,7,3,0.42857142857142855,4,0.5714285714285714
ILSVRC2012_val_00015097.JPEG,150,speaker,7,7,6,0.8571428571428571,1,0.1428571428571429
ILSVRC2012_val_00015097.JPEG,250,speaker,7,7,7,1.0,0,0.0
ILSVRC2012_val_00015097.JPEG,10000,speaker,7,7,7,1.0,0,0.0
ILSVRC2012_val_00015209.JPEG,17,banana,7,7,4,0.5714285714285714,3,0.4285714285714286
ILSVRC2012_val_00015209.JPEG,50,banana,7,7,6,0.8571428571428571,1,0.1428571428571429
ILSVRC2012_val_00015209.JPEG,100,banana,7,7,5,0.7142857142857143,2,0.2857142857142857
ILSVRC2012_val_00015209.JPEG,150,banana,7,7,6,0.8571428571428571,1,0.1428571428571429
ILSVRC2012_val_00015209.JPEG,250,banana,7,7,7,1.0,0,0.0
ILSVRC2012_val_00015209.JPEG,10000,banana,7,7,7,1.0,0,0.0
ILSVRC2012_val_00015212.JPEG,17,whistle,7,7,2,0.2857142857142857,5,0.7142857142857143
ILSVRC2012_val_00015212.JPEG,50,whistle,7,7,4,0.5714285714285714,3,0.4285714285714286
ILSVRC2012_val_00015212.JPEG,100,whistle,7,7,7,1.0,0,0.0
ILSVRC2012_val_00015212.JPEG,150,whistle,7,7,6,0.8571428571428571,1,0.1428571428571429
ILSVRC2012_val_00015212.JPEG,250,whistle,7,7,7,1.0,0,0.0
ILSVRC2012_val_00015212.JPEG,10000,whistle,7,7,6,0.8571428571428571,1,0.1428571428571429
ILSVRC2012_val_00015214.JPEG,17,power drill,7,7,3,0.42857142857142855,4,0.5714285714285714
ILSVRC2012_val_00015214.JPEG,50,power drill,7,7,5,0.7142857142857143,2,0.2857142857142857
ILSVRC2012_val_00015214.JPEG,100,power drill,7,7,4,0.5714285714285714,3,0.4285714285714286
ILSVRC2012_val_00015214.JPEG,150,power drill,7,7,7,1.0,0,0.0
ILSVRC2012_val_00015214.JPEG,250,power drill,7,7,6,0.8571428571428571,1,0.1428571428571429
ILSVRC2012_val_00015214.JPEG,10000,power drill,7,7,7,1.0,0,0.0
ILSVRC2012_val_00015225.JPEG,17,screw,7,7,1,0.14285714285714285,6,0.8571428571428572
ILSVRC2012_val_00015225.JPEG,50,screw,7,7,1,0.14285714285714285,6,0.8571428571428572
ILSVRC2012_val_00015225.JPEG,100,screw,7,7,0,0.0,7,1.0
ILSVRC2012_val_00015225.JPEG,150,screw,7,7,1,0.14285714285714285,6,0.8571428571428572
ILSVRC2012_val_00015225.JPEG,250,screw,7,7,2,0.2857142857142857,5,0.7142857142857143
ILSVRC2012_val_00015225.JPEG,10000,screw,7,7,5,0.7142857142857143,2,0.2857142857142857
ILSVRC2012_val_00015263.JPEG,17,paper towel,7,7,2,0.2857142857142857,5,0.7142857142857143
ILSVRC2012_val_00015263.JPEG,50,paper towel,7,7,4,0.5714285714285714,3,0.4285714285714286
ILSVRC2012_val_00015263.JPEG,100,paper towel,7,7,6,0.8571428571428571,1,0.1428571428571429
ILSVRC2012_val_00015263.JPEG,150,paper towel,7,7,6,0.8571428571428571,1,0.1428571428571429
ILSVRC2012_val_00015263.JPEG,250,paper towel,7,7,6,0.8571428571428571,1,0.1428571428571429
ILSVRC2012_val_00015263.JPEG,10000,paper towel,7,7,6,0.8571428571428571,1,0.1428571428571429
ILSVRC2012_val_00015275.JPEG,17,umbrella,7,7,1,0.14285714285714285,6,0.8571428571428572
ILSVRC2012_val_00015275.JPEG,50,umbrella,7,7,4,0.5714285714285714,3,0.4285714285714286
ILSVRC2012_val_00015275.JPEG,100,umbrella,7,7,3,0.42857142857142855,4,0.5714285714285714
ILSVRC2012_val_00015275.JPEG,150,umbrella,7,7,6,0.8571428571428571,1,0.1428571428571429
ILSVRC2012_val_00015275.JPEG,250,umbrella,7,7,7,1.0,0,0.0
ILSVRC2012_val_00015275.JPEG,10000,umbrella,7,7,7,1.0,0,0.0
ILSVRC2012_val_00015287.JPEG,17,television,7,7,0,0.0,7,1.0
ILSVRC2012_val_00015287.JPEG,50,television,7,7,5,0.7142857142857143,2,0.2857142857142857
ILSVRC2012_val_00015287.JPEG,100,television,7,7,4,0.5714285714285714,3,0.4285714285714286
ILSVRC2012_val_00015287.JPEG,150,television,7,7,6,0.8571428571428571,1,0.1428571428571429
ILSVRC2012_val_00015287.JPEG,250,television,7,7,6,0.8571428571428571,1,0.1428571428571429
ILSVRC2012_val_00015287.JPEG,10000,television,7,7,6,0.8571428571428571,1,0.1428571428571429
ILSVRC2012_val_00015297.JPEG,17,lipstick,7,7,1,0.14285714285714285,6,0.8571428571428572
ILSVRC2012_val_00015297.JPEG,50,lipstick,7,7,7,1.0,0,0.0
ILSVRC2012_val_00015297.JPEG,100,lipstick,7,7,6,0.8571428571428571,1,0.1428571428571429
ILSVRC2012_val_00015297.JPEG,150,lipstick,7,7,6,0.8571428571428571,1,0.1428571428571429
ILSVRC2012_val_00015297.JPEG,250,lipstick,7,7,4,0.5714285714285714,3,0.4285714285714286
ILSVRC2012_val_00015297.JPEG,10000,lipstick,7,7,7,1.0,0,0.0
ILSVRC2012_val_00015308.JPEG,17,lemon,7,7,0,0.0,7,1.0
ILSVRC2012_val_00015308.JPEG,50,lemon,7,7,0,0.0,7,1.0
ILSVRC2012_val_00015308.JPEG,100,lemon,7,7,4,0.5714285714285714,3,0.4285714285714286
ILSVRC2012_val_00015308.JPEG,150,lemon,7,7,1,0.14285714285714285,6,0.8571428571428572
ILSVRC2012_val_00015308.JPEG,250,lemon,7,7,4,0.5714285714285714,3,0.4285714285714286
ILSVRC2012_val_00015308.JPEG,10000,lemon,7,7,7,1.0,0,0.0
ILSVRC2012_val_00015315.JPEG,17,plunger,7,7,1,0.14285714285714285,6,0.8571428571428572
ILSVRC2012_val_00015315.JPEG,50,plunger,7,7,3,0.42857142857142855,4,0.5714285714285714
ILSVRC2012_val_00015315.JPEG,100,plunger,7,7,4,0.5714285714285714,3,0.4285714285714286
ILSVRC2012_val_00015315.JPEG,150,plunger,7,7,7,1.0,0,0.0
ILSVRC2012_val_00015315.JPEG,250,plunger,7,7,7,1.0,0,0.0
ILSVRC2012_val_00015315.JPEG,10000,plunger,7,7,6,0.8571428571428571,1,0.1428571428571429
ILSVRC2012_val_00015317.JPEG,17,plastic bag,7,7,1,0.14285714285714285,6,0.8571428571428572
ILSVRC2012_val_00015317.JPEG,50,plastic bag,7,7,0,0.0,7,1.0
ILSVRC2012_val_00015317.JPEG,100,plastic bag,7,7,3,0.42857142857142855,4,0.5714285714285714
ILSVRC2012_val_00015317.JPEG,150,plastic bag,7,7,2,0.2857142857142857,5,0.7142857142857143
ILSVRC2012_val_00015317.JPEG,250,plastic bag,7,7,5,0.7142857142857143,2,0.2857142857142857
ILSVRC2012_val_00015317.JPEG,10000,plastic bag,7,7,6,0.8571428571428571,1,0.1428571428571429
ILSVRC2012_val_00015343.JPEG,17,Band-Aid,7,7,0,0.0,7,1.0
ILSVRC2012_val_00015343.JPEG,50,Band-Aid,7,7,0,0.0,7,1.0
ILSVRC2012_val_00015343.JPEG,100,Band-Aid,7,7,0,0.0,7,1.0
ILSVRC2012_val_00015343.JPEG,150,Band-Aid,7,7,0,0.0,7,1.0
ILSVRC2012_val_00015343.JPEG,250,Band-Aid,7,7,0,0.0,7,1.0
ILSVRC2012_val_00015343.JPEG,10000,Band-Aid,7,7,2,0.2857142857142857,5,0.7142857142857143
ILSVRC2012_val_00015375.JPEG,17,computer mouse,7,7,1,0.14285714285714285,6,0.8571428571428572
ILSVRC2012_val_00015375.JPEG,50,computer mouse,7,7,2,0.2857142857142857,5,0.7142857142857143
ILSVRC2012_val_00015375.JPEG,100,computer mouse,7,7,0,0.0,7,1.0
ILSVRC2012_val_00015375.JPEG,150,computer mouse,7,7,1,0.14285714285714285,6,0.8571428571428572
ILSVRC2012_val_00015375.JPEG,250,computer mouse,7,7,3,0.42857142857142855,4,0.5714285714285714
ILSVRC2012_val_00015375.JPEG,10000,computer mouse,7,7,4,0.5714285714285714,3,0.4285714285714286
